cd_aluno,cd_curso,dt_saida,ds_motivo
169780,PED_EAD,2023-08-04,Não realizou a rematrícula
398673,ADM_EAD,2023-08-04,Razões Particulares
400422,LIC_PED_EAD,2023-08-04,Falta de tempo para conciliar estudos e demais atividades
402581,SER_SOC_EAD,2023-08-04,Razões Particulares
398983,LIC_PED_EAD,2023-08-04,Falta de Identificação com o Curso
295939,ADM_EAD,2023-08-07,Outros
308305,GES_HOS_EAD,2023-08-07,Doença
369312,SER_SOC_EAD,2023-08-07,Razões Particulares
369312,SER_SOC_EAD,2023-08-07,Razões Particulares
202647,PED_EAD,2023-08-08,Não realizou a rematrícula
135931,PED_EAD,2023-08-08,Não realizou a rematrícula
217709,PED_EAD,2023-08-08,Não realizou a rematrícula
1790002791,GEST_AMB,2023-08-08,Não realizou a rematrícula
286131,LOG_EAD,2023-08-08,Não realizou a rematrícula
135354,PED_EAD,2023-08-08,Não realizou a rematrícula
307538,GES_COM_EAD,2023-08-08,Não realizou a rematrícula
307538,GES_COM_EAD,2023-08-08,Não realizou a rematrícula
159504,PED_EAD,2023-08-08,Não realizou a rematrícula
403170,SER_SOC_EAD,2023-08-08,Não é o objetivo cursar faculdade no momento
396182,GES_AGR_EAD,2023-08-08,Razões Particulares
391830,SER_SOC_EAD,2023-08-08,Falta de Identificação com o Curso
391830,SER_SOC_EAD,2023-08-08,Outros
403286,GES_HOS_EAD,2023-08-08,Mudança de curso
402948,SER_SOC_EAD,2023-08-08,Desemprego
400651,SER_SOC_EAD,2023-08-09,Razões Particulares
404070,ADE_SIS_EAD,2023-08-09,Razões financeiras
359260,ADM_EAD,2023-08-09,Razões financeiras
371759,LIC_HIS_EAD,2023-08-09,Razões financeiras
288061,PED_EAD,2023-08-10,Outros
387027,LED_FIS_EAD,2023-08-10,Razões Particulares
329710,PRO_IND_EAD,2023-08-10,Dificuldade em acompanhar o curso
394910,PRO_GER_EAD,2023-08-10,Não se adaptou a Plataforma de Estudos (Moodle/Portal)
285020,PED_EAD,2023-08-10,Falta de tempo para conciliar estudos e demais atividades
295548,GES_HOS_EAD,2023-08-10,Não realizou a rematrícula
256402,PED_EAD,2023-08-10,Não realizou a rematrícula
270994,PED_EAD,2023-08-10,Não realizou a rematrícula
289963,REC_HUM_EAD,2023-08-10,Não realizou a rematrícula
292832,LIC_PED_EAD,2023-08-10,Não realizou a rematrícula
336023,BED_FIS_EAD,2023-08-10,Não realizou a rematrícula
345529,SER_SOC_EAD,2023-08-10,Não realizou a rematrícula
346843,SER_SOC_EAD,2023-08-10,Não realizou a rematrícula
350913,CIC_EAD,2023-08-10,Outros
350913,CIC_EAD,2023-08-10,Não realizou a rematrícula
352695,EDU_ESP_EAD,2023-08-10,Não realizou a rematrícula
359341,LIC_PED_EAD,2023-08-10,Outros
359341,LIC_PED_EAD,2023-08-10,Não realizou a rematrícula
362636,GES_MAR_EAD,2023-08-10,Outros
362636,GES_MAR_EAD,2023-08-10,Não realizou a rematrícula
364248,EST_COS_EAD,2023-08-10,Não realizou a rematrícula
374103,ADM_EAD,2023-08-10,Outros
374103,ADM_EAD,2023-08-10,Não realizou a rematrícula
386446,TEC_INF_EAD,2023-08-10,Não realizou a rematrícula
388287,GESFIN_EAD,2023-08-10,Não realizou a rematrícula
316103,LIC_PED_EAD,2023-08-10,Não realizou a rematrícula
403494,PRO_IND_EAD,2023-08-10,Outros
186684,MAT_EAD,2023-08-10,Mudança de cidade
321196,LIC_PED_EAD,2023-08-10,Auditoria
395828,MAT_EAD,2023-08-10,Falta de tempo para conciliar estudos e demais atividades
1790003602,MAT_EAD,2023-08-10,Gestação/RN
332729,EDU_ESP_EAD,2023-08-10,Doença
396964,GESFIN_EAD,2023-08-11,Razões financeiras
403421,LED_FIS_EAD,2023-08-11,Falta de tempo para conciliar estudos e demais atividades
362334,PED_EAD,2023-08-11,Insafisfação com Análise Curricular
326842,ADM_EAD,2023-08-11,Outros
346126,LIC_PED_EAD,2023-08-11,Razões Particulares
336465,LIC_PED_EAD,2023-08-11,Desemprego
268680,GES_REC_HUM,2023-08-12,Não realizou a rematrícula
238242,PED_EAD,2023-08-12,Não realizou a rematrícula
399920,GESFIN_EAD,2023-08-14,Venda com Inconsistência
216354,PED_EAD,2023-08-14,Não realizou a rematrícula
399688,LIC_LET_EAD,2023-08-14,Não possui Ensino Médio
386772,SER_SOC_EAD,2023-08-14,Falta de Identificação com Metodologia
395003,GES_HOS_EAD,2023-08-14,Falta de tempo para conciliar estudos e demais atividades
403944,DES_INT_EAD,2023-08-14,Não é o objetivo cursar faculdade no momento
331870,GES_HOS_EAD,2023-08-14,Razões financeiras
342074,ADM_EAD,2023-08-14,Falta de tempo para conciliar estudos e demais atividades
398215,LIC_PED_EAD,2023-08-14,Mudança de curso
392829,LIC_PED_EAD,2023-08-14,Outros
345383,EST_COS_EAD,2023-08-15,Falta de tempo para conciliar estudos e demais atividades
345383,EST_COS_EAD,2023-08-15,Falta de tempo para conciliar estudos e demais atividades
375851,GES_AMB_EAD,2023-08-15,Outros
375851,GES_AMB_EAD,2023-08-15,Outros
346304,LIC_PED_EAD,2023-08-15,Falta de tempo para conciliar estudos e demais atividades
346304,LIC_PED_EAD,2023-08-15,Outros
346304,EDU_ESP_EAD,2023-08-15,Falta de tempo para conciliar estudos e demais atividades
402034,GES_MAR_EAD,2023-08-15,Razões financeiras
351308,SER_SOC_EAD,2023-08-15,Razões financeiras
387531,SER_SOC_EAD,2023-08-15,Falta de tempo para conciliar estudos e demais atividades
404088,DES_INT_EAD,2023-08-15,Falta de tempo para conciliar estudos e demais atividades
403987,GES_MAR_EAD,2023-08-16,Falta de Identificação com o Curso
195136,PED_EAD,2023-08-16,Outros
405292,LOG_EAD,2023-08-16,Não possui Ensino Médio
278112,LIC_PED_EAD,2023-08-16,Outros
393345,LIC_PED_EAD,2023-08-16,Outros
313503,GES_AGR_EAD,2023-08-16,Falta de tempo para conciliar estudos e demais atividades
338760,LOG_EAD,2023-08-17,Razões financeiras
338760,LOG_EAD,2023-08-17,Razões financeiras
396042,LIC_PED_EAD,2023-08-17,Falta de Identificação com Metodologia
404916,REC_HUM_EAD,2023-08-17,Mudança de cidade
338735,LOG_EAD,2023-08-17,Razões Particulares
181793,PED_EAD,2023-08-17,Não realizou a rematrícula
182390,PED_EAD,2023-08-17,Não realizou a rematrícula
1790002303,PED_EAD,2023-08-17,Não realizou a rematrícula
1790001807,EDU.ESP_EAD,2023-08-17,Não realizou a rematrícula
1790001801,PED_EAD,2023-08-17,Não realizou a rematrícula
286964,PED_EAD,2023-08-17,Não realizou a rematrícula
256429,PED_EAD,2023-08-17,Não realizou a rematrícula
230373,PED_EAD,2023-08-17,Não realizou a rematrícula
196175,PED_EAD,2023-08-17,Não realizou a rematrícula
191270,PED_EAD,2023-08-17,Não realizou a rematrícula
187354,PED_EAD,2023-08-17,Não realizou a rematrícula
361427,BED_FIS_EAD,2023-08-17,Desemprego
398231,REC_HUM_EAD,2023-08-17,Razões financeiras
394503,REC_HUM_EAD,2023-08-17,Razões Particulares
358469,GES_COM_EAD,2023-08-17,Razões Particulares
396220,GES_HOS_EAD,2023-08-17,Razões financeiras
398479,LOG_EAD,2023-08-17,Razões financeiras
341213,PRO_IND_EAD,2023-08-17,Dificuldade em acompanhar o curso
406145,BED_FIS_EAD,2023-08-17,Outros
406145,BED_FIS_EAD,2023-08-17,Outros
401186,LOG_EAD,2023-08-17,Dificuldade em acompanhar o curso
406145,BED_FIS_EAD,2023-08-17,Outros
390753,ADE_SIS_EAD,2023-08-17,Razões financeiras
402271,BED_FIS_EAD,2023-08-17,Falta de tempo para conciliar estudos e demais atividades
344557,LOG_EAD,2023-08-17,Razões financeiras
385601,ADM_EAD,2023-08-17,Falta de tempo para conciliar estudos e demais atividades
306647,LIC_PED_EAD,2023-08-17,Razões financeiras
377064,CIC_EAD,2023-08-17,Mudança de cidade
400716,LOG_EAD,2023-08-17,Falta de tempo para conciliar estudos e demais atividades
350603,LIC_PED_EAD,2023-08-17,Dificuldade em acompanhar o curso
402379,LIC_GEO_EAD,2023-08-17,Razões financeiras
395771,LIC_GEO_EAD,2023-08-17,Razões financeiras
403111,LIC_PED_EAD,2023-08-17,Razões Particulares
404550,LOG_EAD,2023-08-17,Outros
404550,LOG_EAD,2023-08-17,Razões Particulares
404550,LOG_EAD,2023-08-17,Razões Particulares
395178,LIC_PED_EAD,2023-08-17,Irá para Curso Presencial
250919,BED_FIS_EAD,2023-08-18,Falta de Identificação com Metodologia
379725,LOG_EAD,2023-08-18,Gestação/RN
212545,REC_HUM_EAD,2023-08-18,Razões financeiras
397677,CIC_EAD,2023-08-18,Razões financeiras
384303,CIC_EAD,2023-08-18,Razões financeiras
391334,CIC_EAD,2023-08-18,Doença
397758,LED_FIS_EAD,2023-08-18,Razões financeiras
398037,BED_FIS_EAD,2023-08-18,Razões Particulares
379466,EST_COS_EAD,2023-08-18,Dificuldade em acompanhar o curso
399999,LIC_PED_EAD,2023-08-18,Doença
400570,EDU_ESP_EAD,2023-08-18,Razões financeiras
405971,ADE_SIS_EAD,2023-08-18,Falta de tempo para conciliar estudos e demais atividades
397120,ADE_SIS_EAD,2023-08-18,Falta de Identificação com Metodologia
291429,MAT_EAD,2023-08-18,Falta de tempo para conciliar estudos e demais atividades
401437,LOG_EAD,2023-08-18,Razões financeiras
372933,LIC_LET_EAD,2023-08-18,Mudança de curso
305462,LIC_PED_EAD,2023-08-18,Outros
386179,GES_MAR_EAD,2023-08-18,Falta de tempo para conciliar estudos e demais atividades
381720,LOG_EAD,2023-08-18,Falta de tempo para conciliar estudos e demais atividades
153530,PED_EAD,2023-08-18,Razões financeiras
361753,LIC_PED_EAD,2023-08-18,Razões financeiras
405548,ADE_SIS_EAD,2023-08-19,Razões financeiras
329620,BED_FIS_EAD,2023-08-21,Razões Particulares
1790003170,GES_REC_HUM,2023-08-21,Falta de Identificação com o Curso
307538,GES_COM_EAD,2023-08-21,Razões Particulares
366313,REC_HUM_EAD,2023-08-21,Outros
390664,CIC_EAD,2023-08-21,Razões financeiras
267889,GEST_AMB,2023-08-21,Insatisfação
373921,SER_SOC_EAD,2023-08-21,Falta de tempo para conciliar estudos e demais atividades
391385,CIC_EAD,2023-08-21,Razões financeiras
376195,LIC_PED_EAD,2023-08-21,Dificuldade em acompanhar o curso
381908,SER_SOC_EAD,2023-08-21,Recebeu bolsa de maior valor em outra IES
381908,SER_SOC_EAD,2023-08-21,Recebeu bolsa de maior valor em outra IES
356423,ADM_EAD,2023-08-21,Falta de tempo para conciliar estudos e demais atividades
216490,PED_EAD,2023-08-21,Outros
273919,ADM_EAD,2023-08-21,Razões financeiras
333458,PRO_GER_EAD,2023-08-22,Falta de tempo para conciliar estudos e demais atividades
294070,PRO_IND_EAD,2023-08-22,Razões financeiras
400503,GESFIN_EAD,2023-08-22,Razões Particulares
338158,LOG_EAD,2023-08-22,Falta de tempo para conciliar estudos e demais atividades
400398,EMP_EAD,2023-08-22,Não é o objetivo cursar faculdade no momento
221299,EDU_ESP_EAD,2023-08-22,Outros
221299,EDU_ESP_EAD,2023-08-22,Outros
386349,REC_HUM_EAD,2023-08-22,Mudança de cidade
401313,LIC_PED_EAD,2023-08-22,Dúvida sobre escolha do curso
257832,PED_EAD,2023-08-23,Razões Particulares
369199,PRO_GER_EAD,2023-08-23,Doença
392004,ADM_EAD,2023-08-23,Razões financeiras
196090,GESFIN_EAD,2023-08-23,Falta de tempo para conciliar estudos e demais atividades
396000,LIC_PED_EAD,2023-08-23,Razões Particulares
382195,LIC_PED_EAD,2023-08-23,Insafisfação com Análise Curricular
404835,LOG_EAD,2023-08-23,Dificuldade em acompanhar o curso
375010,LIC_PED_EAD,2023-08-23,Não é o objetivo cursar faculdade no momento
302951,REC_HUM_EAD,2023-08-23,Razões financeiras
381312,LIC_PED_EAD,2023-08-23,Dúvida sobre escolha do curso
400988,LIC_PED_EAD,2023-08-23,Venda com Inconsistência
394495,LIC_PED_EAD,2023-08-23,Razões financeiras
368871,LIC_HIS_EAD,2023-08-23,Razões financeiras
243734,LOG_EAD,2023-08-23,Razões financeiras
381517,REC_HUM_EAD,2023-08-23,Razões financeiras
201888,REC_HUM_EAD,2023-08-23,Razões financeiras
393499,ADM_EAD,2023-08-23,Razões financeiras
367719,LED_FIS_EAD,2023-08-23,Falta de tempo para conciliar estudos e demais atividades
280427,ED.FIS_EAD,2023-08-23,Razões financeiras
391326,CIC_EAD,2023-08-23,Razões financeiras
107920,GES_MAR_EAD,2023-08-23,Outros
107920,GES_MAR_EAD,2023-08-23,Outros
373530,ADM_EAD,2023-08-23,Outros
356857,ADM_EAD,2023-08-23,Razões financeiras
359350,LIC_PED_EAD,2023-08-23,Falta de equipamento para estudar
400775,LIC_PED_EAD,2023-08-23,Doença
396930,LIC_PED_EAD,2023-08-23,Razões Particulares
294584,LIC_PED_EAD,2023-08-23,Razões financeiras
400414,LIC_LET_EAD,2023-08-23,Não se adaptou a modalidade EAD
381444,DES_INT_EAD,2023-08-23,Doença
332656,GES_AGR_EAD,2023-08-23,Falta de tempo para conciliar estudos e demais atividades
397472,CIC_EAD,2023-08-24,Razões Particulares
393825,SER_SOC_EAD,2023-08-24,Irá para Curso Presencial
405799,SAU_PUB_EAD,2023-08-24,Razões financeiras
395297,REC_HUM_EAD,2023-08-24,Razões Particulares
281806,GES_AGR_EAD,2023-08-24,Falta de tempo para conciliar estudos e demais atividades
397227,EDU_ESP_EAD,2023-08-24,Razões financeiras
312132,EDU.ESP_EAD,2023-08-24,Doença
391709,CIC_EAD,2023-08-25,Razões financeiras
368332,ADM_EAD,2023-08-25,Razões financeiras
327996,BED_FIS_EAD,2023-08-25,Razões Particulares
284619,REC_HUM_EAD,2023-08-25,Desemprego
235731,PED_EAD,2023-08-25,Não realizou a rematrícula
398525,REC_HUM_EAD,2023-08-25,Dificuldade em acompanhar o curso
361899,CIC_EAD,2023-08-25,Razões Particulares
337119,REC_HUM_EAD,2023-08-25,Doença
403723,REC_HUM_EAD,2023-08-25,Falta de tempo para conciliar estudos e demais atividades
405556,LIC_LET_EAD,2023-08-25,Doença
374715,LIC_PED_EAD,2023-08-25,Gestação/RN
395879,GESFIN_EAD,2023-08-25,Não se adaptou a modalidade EAD
344239,CIC_EAD,2023-08-25,Doença
363586,GES_HOS_EAD,2023-08-25,Razões Particulares
405459,LIC_HIS_EAD,2023-08-26,Falta de tempo para conciliar estudos e demais atividades
361346,MAT_EAD,2023-08-26,Razões Particulares
364876,LIC_HIS_EAD,2023-08-26,Falta de tempo para conciliar estudos e demais atividades
400643,LIC_HIS_EAD,2023-08-26,Dificuldade em acompanhar o curso
1790002334,REC_HUM_EAD,2023-08-28,Dificuldade em acompanhar o curso
1790002334,REC_HUM_EAD,2023-08-28,Dificuldade em acompanhar o curso
278120,PED_EAD,2023-08-28,Razões financeiras
397154,LED_FIS_EAD,2023-08-28,Falta de equipamento para estudar
1790000392,ADM_EAD,2023-08-28,Sem acesso a Internet
222338,REC_HUM_EAD,2023-08-28,Outros
393256,LED_FIS_EAD,2023-08-29,Razões Particulares
374871,REC_HUM_EAD,2023-08-29,Razões financeiras
361346,MAT_EAD,2023-08-29,Outros
365228,GES_AMB_EAD,2023-08-29,Razões financeiras
403928,ADE_SIS_EAD,2023-08-29,Recebeu bolsa de maior valor em outra IES
403260,CIC_EAD,2023-08-30,Falta de tempo para conciliar estudos e demais atividades
396034,REC_HUM_EAD,2023-08-30,Razões financeiras
380618,LIC_PED_EAD,2023-08-30,Razões Particulares
340063,GES_HOS_EAD,2023-08-30,Razões financeiras
368510,LIC_PED_EAD,2023-08-30,Falta de Identificação com o Curso
373956,LIC_PED_EAD,2023-08-30,Doença
402182,LIC_PED_EAD,2023-08-30,Doença
331943,LIC_PED_EAD,2023-08-30,Dificuldade em acompanhar o curso
389577,ENG_SOF_EAD,2023-08-30,Insatisfação com Atendimento Unidade
394619,SER_SOC_EAD,2023-08-30,Não se adaptou a modalidade EAD
1790003510,LIC_PED_EAD,2023-08-30,Razões financeiras
368723,ADE_SIS_EAD,2023-08-30,Razões financeiras
404410,CIC_EAD,2023-08-31,Razões Particulares
243750,CIC_EAD,2023-08-31,Razões financeiras
396786,CIC_EAD,2023-08-31,Razões financeiras
404890,REC_HUM_EAD,2023-08-31,Dificuldade em acompanhar o curso
403464,GES_HOS_EAD,2023-08-31,Não se adaptou a Plataforma de Estudos (Moodle/Portal)
403502,ENG_COA_EAD,2023-08-31,Falta de tempo para conciliar estudos e demais atividades
370884,LIC_PED_EAD,2023-08-31,Não se adaptou a modalidade EAD
401771,DES_INT_EAD,2023-08-31,Falta de tempo para conciliar estudos e demais atividades
1790003094,PED_EAD,2023-09-01,Razões Particulares
399556,LOG_EAD,2023-09-01,Razões financeiras
346045,GES_AGR_EAD,2023-09-01,Doença
329197,GES_PUB_EAD,2023-09-01,Não se adaptou a Plataforma de Estudos (Moodle/Portal)
140544,LET_EAD,2023-09-01,Outros
375355,ADM_EAD,2023-09-01,Dificuldade em acompanhar o curso
391733,LIC_PED_EAD,2023-09-01,Razões financeiras
392225,PRO_GER_EAD,2023-09-02,Razões financeiras
406072,BED_FIS_EAD,2023-09-04,Outros
196090,GESFIN_EAD,2023-09-04,Outros
391547,LIC_PED_EAD,2023-09-04,Falta de Identificação com o Curso
376114,LIC_PED_EAD,2023-09-04,Razões financeiras
169887,PED_EAD,2023-09-04,Razões Particulares
387507,CIC_EAD,2023-09-05,Falta de tempo para conciliar estudos e demais atividades
257998,PED_EAD,2023-09-05,Dificuldade em acompanhar o curso
405203,LIC_LET_EAD,2023-09-05,Razões financeiras
391555,PRO_IND_EAD,2023-09-05,Razões financeiras
393388,GESFIN_EAD,2023-09-05,Razões financeiras
405351,EST_COS_EAD,2023-09-05,Não se adaptou a modalidade EAD
404860,REC_HUM_EAD,2023-09-06,Razões Particulares
407362,BED_FIS_EAD,2023-09-06,Razões Particulares
384490,REC_HUM_EAD,2023-09-06,Razões financeiras
398296,EDU_ESP_EAD,2023-09-06,Outros
325811,BED_FIS_EAD,2023-09-06,Razões Particulares
290287,PROC_GERE,2023-09-06,Outros
214017,LET_EAD,2023-09-06,Outros
378281,LIC_LET_EAD,2023-09-06,Razões financeiras
393434,REC_HUM_EAD,2023-09-08,Doença
401810,EST_COS_EAD,2023-09-08,Razões Particulares
376920,ADM_EAD,2023-09-08,Outros
357276,CIC_EAD,2023-09-08,Doença
407370,LOG_EAD,2023-09-08,Razões Particulares
399254,GESFIN_EAD,2023-09-08,Razões Particulares
400481,GES_COM_EAD,2023-09-08,Não se adaptou a modalidade EAD
196604,PED_EAD,2023-09-08,Auditoria
351138,LIC_PED_EAD,2023-09-08,Desemprego
362741,CIC_EAD,2023-09-09,Razões Particulares
376459,REC_HUM_EAD,2023-09-11,Razões financeiras
398681,ADM_EAD,2023-09-11,Outros
147875,EDU.ESP_EAD,2023-09-11,Outros
400929,EMP_EAD,2023-09-11,Falta de tempo para conciliar estudos e demais atividades
120071,GES_HOS_EAD,2023-09-11,Falta de tempo para conciliar estudos e demais atividades
392241,GES_MAR_EAD,2023-09-11,Razões financeiras
404010,GES_PUB_EAD,2023-09-11,Falta de tempo para conciliar estudos e demais atividades
397871,SER_SOC_EAD,2023-09-11,Falta de tempo para conciliar estudos e demais atividades
387582,LOG_EAD,2023-09-11,Razões Particulares
398312,TEC_INF_EAD,2023-09-11,Falta de tempo para conciliar estudos e demais atividades
1790000523,GES_AMB_EAD,2023-09-11,Falta de tempo para conciliar estudos e demais atividades
409772,LIC_PED_EAD,2023-09-11,Não possui Ensino Médio
320089,LIC_PED_EAD,2023-09-11,Insatisfação com o Professor
404598,LIC_PED_EAD,2023-09-11,Dificuldade em acompanhar o curso
392241,GES_MAR_EAD,2023-09-11,Outros
392314,LIC_PED_EAD,2023-09-11,Razões Particulares
392128,LIC_PED_EAD,2023-09-11,Razões Particulares
402409,GES_PUB_EAD,2023-09-11,Razões financeiras
361729,REC_HUM_EAD,2023-09-12,Desemprego
405807,BED_FIS_EAD,2023-09-12,Falta de Identificação com Metodologia
403796,EST_COS_EAD,2023-09-12,Falta de tempo para conciliar estudos e demais atividades
270642,ADM_EAD,2023-09-12,Razões financeiras
400635,LOG_EAD,2023-09-12,Falta de Identificação com Metodologia
353997,BED_FIS_EAD,2023-09-12,Irá para Curso Presencial
399149,LIC_PED_EAD,2023-09-12,Falta de equipamento para estudar
404908,EST_COS_EAD,2023-09-12,Mudança de curso
1790002124,PED_EAD,2023-09-12,Razões financeiras
381550,SER_SOC_EAD,2023-09-12,Razões financeiras
391849,LIC_PED_EAD,2023-09-12,Razões Particulares
333784,LIC_PED_EAD,2023-09-12,Razões Particulares
357276,CIC_EAD,2023-09-13,Outros
407791,PRO_GER_EAD,2023-09-13,Outros
248531,PED_EAD,2023-09-13,Razões financeiras
398673,ADM_EAD,2023-09-13,Razões Particulares
403200,GES_HOS_EAD,2023-09-13,Doença
406625,ADE_SIS_EAD,2023-09-13,Aprovado em Faculdade Federal 
372631,GES_MAR_EAD,2023-09-13,Falta de tempo para conciliar estudos e demais atividades
